"","occ","n_years","n_years_explicit","min_year","max_year","year","n_months","n_months_explicit","min_month","max_month","month","lf_total","lf","emp","unemp","male","female","female_share","mean_weekly_earnings","median_weekly_earnings","mean_age","median_age","mean_educ","median_educ"
"884",6700,17,17,2003,2019,2011,12,12,1,12,6.5,31374.7707166667,31271.3061240196,30087.7363946078,1183.56972941176,30629.3337779412,641.972346078431,0.0218561962008885,1264.9293780929,1088.88776960784,43.8346928748826,41.1911764705882,81.1935033113123,76.5735294117647
"885",6710,17,17,2003,2019,2011,12,12,1,12,6.5,42221.4378588235,41857.9542563725,36392.7038416667,5465.25041470588,41239.2905338235,618.66372254902,0.015058643085009,614.030278127918,518.157475490196,37.2833429327143,33.8333333333333,64.7274041700172,68.7549019607843
"886",6720,17,17,2003,2019,2011,12,12,1,12,6.5,36210.8664362745,35921.8541607843,31577.6609372549,4344.19322352941,30903.9369759804,5017.91718480392,0.136143133432851,856.548882002801,712.662181372549,40.9178463494684,38.1323529411765,76.6935989647237,74.9607843137255
"887",6730,17,17,2003,2019,2011,12,12,1,12,6.5,110761.353062745,109443.833875,102706.848539216,6736.98533578431,106293.647986765,3150.18588823529,0.0283424964425196,776.022129736778,663.382107843137,44.6704001958561,44.0171568627451,73.0009400480503,73.0196078431373
"888",6740,17,17,2003,2019,2011,11.8235294117647,11.8235294117647,1,12,6.49304812834225,12654.0376686542,12504.20978082,11672.7658610339,831.443919786096,12468.4965592513,35.7132215686275,0.00253886962857015,982.847623811646,918.426933600713,42.5389686306464,38.840953654189,76.4708302319565,74.032486631016
"889",6750,17,17,2003,2019,2011,11.7647058823529,11.7647058823529,1.05882352941176,12,6.51122994652406,10917.8533162389,10834.255273369,10379.271457139,454.983816229947,10650.1131649911,184.142108377897,0.0280468371399284,818.712656639929,768.94566399287,41.6182515278839,37.9852495543672,74.1546187578074,70.5332442067736
"890",6760,8,8,2003,2010,2006.5,12,12,1,12,6.5,46086.131615625,45699.4681822917,41467.6819333333,4231.78624895833,43207.460078125,2492.00810416667,0.0535645622806129,693.829634796627,568.164635416667,38.518419681275,35.7552083333333,69.9746054174991,72.6822916666667
"891",6765,9,9,2011,2019,2015,12,12,1,12,6.5,46412.2815203704,45936.2976546296,41288.6456166667,4647.65203796296,44010.8104416667,1925.48721296296,0.0404074048526487,815.448251910641,686.896527777778,39.799562973474,36.3009259259259,75.5802276638658,73.6435185185185
"892",6800,17,17,2003,2019,2011,12,12,1,12,6.5,38284.1741578431,38061.0725696078,35523.416420098,2537.6561495098,37526.4683436274,534.604225980392,0.0133593150056485,1380.93614762647,1129.3775,36.8576585659123,32.8872549019608,74.5800844380354,73.7279411764706
"893",6820,17,17,2003,2019,2011,12,12,1,12,6.5,29636.1061651961,29404.1961186274,27463.6818897059,1940.51422892157,29005.6096632353,398.586455392157,0.0134176308917325,1090.79939927284,923.641053921569,40.6736447486087,38.0147058823529,74.1948260814931,73.2303921568627
"894",6830,17,17,2003,2019,2011,12,12,1,12,6.5,9406.09960392157,9384.39983872549,8737.87484803922,646.524990686274,9156.36409705882,228.035741666667,0.0222164017807712,1150.0831372549,1049.05272058824,40.852338511162,37.6691176470588,78.317250985309,74.5710784313726
"895",6840,17,17,2003,2019,2011,12,12,1,12,6.5,60970.9468254902,60381.2761171569,56161.3473578431,4219.92875931373,59100.5789779412,1280.69713921569,0.0209415309676669,1166.27218485021,962.598602941177,40.8434034055479,38.1176470588235,73.6733859414142,73.1372549019608
"896",6910,10,10,2003,2012,2007.5,10.7,10.7,1,11.2,6.24272727272727,5390.70264125758,5354.85885640909,4908.59672116667,446.262135242424,5354.85885640909,0,0,1073.95189444444,1039.91507954545,39.3129310966811,35.6152272727273,68.200502640052,65.0707575757576
"897",6920,17,17,2003,2019,2011,11.4705882352941,11.4705882352941,1,12,6.63712757830405,9123.0014078495,9029.77240504202,7710.52915696673,1319.24324807529,8839.66292514006,190.109479901961,0.0132524348371756,1035.74349362321,914.957206625074,34.786626901149,30.6837280366692,68.1522413602459,66.9590017825312
"898",6930,10,10,2003,2012,2007.5,10.5,10.5,1.1,11.2,6.10285714285714,6424.41539488095,6392.82535488095,5940.97586442857,451.849490452381,6057.98864821429,334.836706666667,0.0486747829731798,1353.46145436508,1275.31548214286,34.7996527777778,29.8966666666667,70.6198243208231,67.2889285714286
"899",6940,17,17,2003,2019,2011,12,12,1,12,6.5,63678.9139362745,63057.6354362745,55740.3612627451,7317.27417352941,61461.3931715686,1596.24226470588,0.026708252311714,1109.8299208908,856.384264705882,36.8081770138647,33.2426470588235,69.8480608342966,72.8946078431373
"900",7000,17,17,2003,2019,2011,12,12,1,12,6.5,314335.250433824,312356.783537255,304756.396957843,7600.38657941176,289470.661382353,22886.122154902,0.0735226574960362,1064.71666150367,947.515367647059,46.8293391463396,46.9436274509804,81.8791544937395,77.6862745098039
"901",7010,17,17,2003,2019,2011,12,12,1,12,6.5,306577.475185784,304734.280292157,286939.179742157,17795.10055,268722.165582843,36012.1147093137,0.120333695114916,852.469200254517,756.326519607843,40.9926517818678,39.0882352941176,89.4837043761642,84.8186274509804
"902",7020,17,17,2003,2019,2011,12,12,1,12,6.5,181900.42684951,180256.901533824,171874.677361765,8382.22417205882,159780.412770588,20476.4887632353,0.109578434582887,977.998547641269,878.460931372549,42.5850305832731,41.6470588235294,84.2311920361755,81.0637254901961
"903",7030,17,17,2003,2019,2011,11.9411764705882,11.9411764705882,1,12,6.524064171123,12537.6691957219,12462.0976610963,12122.6835141266,339.414146969697,10785.6214677807,1676.47619331551,0.123593423533885,1019.38408073381,966.68175802139,42.5879218140248,40.2473262032086,86.1553712968474,81.9966577540107
"904",7040,17,17,2003,2019,2011,12,12,1,12,6.5,33919.1533073529,33566.3960995098,31663.0760862745,1903.32001323529,32487.4148289216,1078.98127058824,0.0354173501662624,906.811682667006,783.897181372549,44.9015715619867,43.2671568627451,79.5902626316167,77.6127450980392
"905",7050,10,10,2003,2012,2007.5,9.3,9.3,1.7,10.9,6.09541125541126,5006.02342297835,4988.57847497836,4826.35421619048,162.224258787879,4940.89874147836,47.6797335,0.00746441507518359,876.293675252525,813.976844372294,39.4915999278499,36.6298701298701,84.1730702730386,81.5407792207792
"906",7100,17,17,2003,2019,2011,12,12,1,12,6.5,17007.4974622549,16922.3614348039,16165.0654357843,757.295999019608,16217.5274916667,704.833943137255,0.0445259223889143,1129.51891398226,1024.99732843137,43.6543009278303,40.0343137254902,85.3421202134274,81.3014705882353
"907",7110,17,17,2003,2019,2011,12,12,1,12,6.5,21294.9401210784,21139.732954902,19442.7262318627,1697.00672303922,20263.3590446078,876.373910294118,0.0370614945528878,945.805930905696,837.182083333333,42.284110158409,39.1421568627451,80.867128540613,77.9411764705882
"908",7120,17,17,2003,2019,2011,12,12,1,12,6.5,54671.3290735294,54372.5285593137,50142.4276382353,4230.10092107843,52733.8713833333,1638.65717598039,0.0293959415714422,811.703380699502,685.303406862745,38.8888444923375,35.6299019607843,81.0713285839085,77.1813725490196
"909",7130,17,17,2003,2019,2011,12,12,1,12,6.5,67939.3431676471,67767.6312784314,63746.3776931373,4021.25358529412,65926.1589279412,1841.4723504902,0.0272669646119001,879.994713408052,744.021911764706,39.8971812745677,37.8946078431373,81.9840754251544,78.1519607843137
"910",7140,17,17,2003,2019,2011,12,12,1,12,6.5,149044.240873529,148147.017991667,144205.103857353,3941.91413431373,142975.094419608,5171.92357205882,0.0352573453548383,1045.03916607825,950.785857843137,44.1123530137565,44.4264705882353,84.9647145514562,81.8382352941177
"911",7150,17,17,2003,2019,2011,12,12,1,12,6.5,165984.968566667,164681.68732598,154887.78254902,9793.90477696078,161792.44689951,2889.24042647059,0.0177543429680513,772.011795561847,656.568725490196,41.7327845954329,40.7279411764706,71.3961085672555,73
"912",7160,17,17,2003,2019,2011,12,12,1,12,6.5,22641.3068117647,22478.3195147059,21444.570402451,1033.7491122549,21967.4590377451,510.860476960784,0.0255195254358511,693.812079248366,622.498406862745,38.2446641808484,34.6617647058824,73.8769356350694,72.2328431372549
"913",7200,17,17,2003,2019,2011,12,12,1,12,6.5,934427.515043627,927881.67694951,875932.660280882,51949.0166686275,912918.145363726,14963.5315857843,0.0160718150147879,763.889086797599,673.134093137255,40.1254614942471,38.9338235294118,74.9043447261875,73
"914",7210,17,17,2003,2019,2011,12,12,1,12,6.5,358925.427235784,357044.171382353,345163.901137745,11880.2702446078,354051.068961765,2993.10242058824,0.00839697269925262,869.024614102151,781.670147058824,41.9958809857099,41.9607843137255,75.8523117387011,73.3137254901961
"915",7220,17,17,2003,2019,2011,12,12,1,12,6.5,225236.860503922,223819.472535294,214502.273613725,9317.19892156863,221314.840728431,2504.63180686275,0.0111903365425649,964.442297793878,846.640906862745,43.2538622143899,43.0098039215686,76.067304809443,73.5098039215686
"916",7240,17,17,2003,2019,2011,12,12,1,12,6.5,58701.8801205882,58239.720654902,54018.4677372549,4221.25291764706,56996.7401465686,1242.98050833333,0.0205670558237988,693.942191378066,582.536274509804,42.3970242153403,41.2524509803922,76.1415944268993,73.8627450980392
"917",7260,17,17,2003,2019,2011,12,12,1,12,6.5,94894.745704902,93958.5232642157,86830.5962230392,7127.92704117647,92503.8920637255,1454.6312004902,0.0162108359621831,578.777339778277,471.985416666667,34.5929340138416,30.6740196078431,71.310884081813,73.2598039215686
"918",7300,17,17,2003,2019,2011,12,12,1,12,6.5,24995.2673102941,24787.6039965686,24054.3869215686,733.217075,23819.0606186274,968.543377941176,0.0414763349130025,1012.68421043417,892.428406862745,44.1201736669485,41.4411764705882,79.4535192064658,75.8063725490196
"919",7310,8,8,2003,2010,2006.5,12,12,1,12,6.5,408091.611878125,405411.957966667,383010.806925,22401.1510416667,399799.386939583,5612.57102708333,0.0140171284608455,791.557371913992,719.174270833333,40.1318448219206,39.34375,77.4840705394321,73.875
"920",7315,9,9,2011,2019,2015,12,12,1,12,6.5,427668.609955556,425758.78035463,405960.048768518,19798.7315861111,419615.935344444,6142.84501018519,0.0140780477744908,940.526815956638,822.742361111111,41.8112802263485,39.9861111111111,79.0418731937829,75.2962962962963
"921",7320,17,17,2003,2019,2011,12,12,1,12,6.5,51339.9389926471,51032.2219362745,49154.902670098,1877.31926617647,48903.0027921569,2129.21914411765,0.0427204921325782,783.656805633364,672.473897058824,45.1933900668559,43.3480392156863,77.9329329891124,75.0147058823529
"922",7330,17,17,2003,2019,2011,12,12,1,12,6.5,454871.627344608,452106.232962745,433173.19669951,18933.0362632353,437191.241219118,14914.9917436274,0.0331974696055338,924.176409628402,835.709926470588,45.0977579401988,45.4019607843137,77.446053957723,73.7058823529412
"923",7340,17,17,2003,2019,2011,12,12,1,12,6.5,470573.201025,467071.735582353,445583.066607843,21488.6689745098,451026.96995098,16044.7656313725,0.0343929334869144,792.234202850461,711.102573529412,45.5179100844823,45.6053921568627,76.6196795173801,73.1764705882353
"924",7350,17,17,2003,2019,2011,12,12,1,12,6.5,38766.6109720588,38557.9275485294,36326.1596044118,2231.76794411765,37114.3792985294,1443.54825,0.0354626647538422,867.304762635105,747.67556372549,43.6609147342687,42.5759803921569,76.0701044925053,74.4460784313725
"925",7360,17,17,2003,2019,2011,12,12,1,12,6.5,62710.8084794118,62054.047295098,56003.8006588235,6050.24663627451,60327.1534509804,1726.89384411765,0.0278163169869992,1083.02353711185,941.713651960784,45.7170541938245,45.9779411764706,78.1291207182676,74.75
"926",7410,17,17,2003,2019,2011,12,12,1,12,6.5,125238.139448529,124364.756098039,119591.448173039,4773.307925,122526.469089216,1838.28700882353,0.0145197959146943,1146.0412417031,1010.29558823529,40.9702450701159,39.5490196078431,79.1324905313824,75.3382352941177
"927",7420,17,17,2003,2019,2011,12,12,1,12,6.5,193719.647177941,192802.624157843,181796.717111765,11005.9070460784,183052.145625,9750.47853284314,0.0509761865456745,938.826569913054,827.869215686275,39.7615618942877,37.8186274509804,80.5003096466654,77.4509803921569
"928",7430,17,17,2003,2019,2011,12,12,1,12,6.5,68445.1693833333,68073.5254504902,66067.7495352941,2005.77591519608,59002.2922514706,9071.23319901961,0.134608538265899,927.347869660024,777.184240196078,46.8711574288451,45.625,87.2762622121891,83.7647058823529
"929",7440,2,2,2011,2012,2011.5,7,7,2,8,5,1350.418205,1350.418205,1350.418205,0,1350.418205,0,0,802.55425,714.1335,30.3625,27.65,77.6113307456414,74.95
"930",7510,17,17,2003,2019,2011,12,12,1,12,6.5,47626.2913862745,47230.9537642157,44692.5838406863,2538.36992352941,40075.4223151961,7155.53144901961,0.145549356494969,688.864115364075,585.058039215686,43.5363589139866,41.546568627451,80.2583692763256,76.0024509803922
"931",7520,10,10,2003,2012,2007.5,9.3,9.3,1.5,11,6.12143939393939,4231.25817137374,4231.25817137374,3925.75069452525,305.507476848485,4160.75776426263,70.5004071111111,0.0248690696367995,1034.42714027778,1024.58094027778,35.9005848965849,33.0897474747475,83.3616618844881,80.7918181818182
"932",7540,17,17,2003,2019,2011,12,12,1,12,6.5,30216.4746754902,29958.3460789216,29218.5760784314,739.770000490196,28595.9943759804,1362.35170294118,0.0435586348234893,785.70720996732,715.510980392157,46.6425815658816,43.6740196078431,77.6522387492126,75.2671568627451
"933",7550,17,17,2003,2019,2011,11.6470588235294,11.6470588235294,1,11.9411764705882,6.52549019607843,11313.1214599138,11237.2950613844,9941.39717847891,1295.89788290553,10837.2348611705,400.060200213904,0.0367391227384298,553.440392156863,519.246568627451,41.4716184043433,37.0542186571598,69.0358602905424,66.6401069518717
"934",7560,17,17,2003,2019,2011,12,12,1,12,6.5,11404.5421406863,11386.9702323529,10392.4460671569,994.524165196078,11115.2179627451,271.752269607843,0.0229477693702599,1017.46669444444,920.075073529412,39.9982957402075,36.8357843137255,74.9846133231636,72.1053921568627
"935",7600,10,10,2003,2012,2007.5,10.6,10.6,1,11.2,6.16121212121212,5411.85143486364,5411.85143486364,5411.85143486364,0,5327.90181637879,83.9496184848485,0.0444436950961084,943.741844191919,926.422996969697,44.9774224386724,41.6785606060606,81.9258869985472,79.0245454545455
"936",7610,17,17,2003,2019,2011,12,12,1,12,6.5,26606.8118411765,26218.1317813726,22703.9461686275,3514.1856127451,23943.388904902,2274.74287647059,0.0839844694440369,525.929613600996,466.167156862745,35.738155042152,31.2426470588235,67.6201522399639,68.6372549019608
"937",7620,8,8,2003,2010,2006.5,12,12,1,12,6.5,239392.528236458,237175.4112875,220695.108325,16480.3029625,221330.295235417,15845.1160520833,0.066863741743408,664.702577339928,587.706510416667,42.1420010557185,41.1302083333333,76.0442684439111,73.7916666666667
"938",7630,9,9,2011,2019,2015,12,12,1,12,6.5,230496.870392593,228337.603031481,212488.418736111,15849.1842953704,213741.062150926,14596.5408805556,0.064821680632486,867.650686462,706.527222222222,43.640621017604,42.0138888888889,78.0457141213623,75.1481481481482
"939",7700,17,17,2003,2019,2011,12,12,1,12,6.5,855772.976106863,851566.414835294,819550.264143627,32016.1506916667,683909.13902598,167657.275809314,0.19671802713088,955.961011011361,844.219338235294,45.3394845939117,45.4019607843137,80.6824271152591,74.078431372549
"940",7710,17,17,2003,2019,2011,11.6470588235294,11.6470588235294,1,12,6.58092691622103,14376.8411092216,14240.7659807903,13444.2424705853,796.523510204991,10070.7873032472,4169.97867754308,0.318720251344948,823.820477714823,737.00006684492,43.3989689184326,39.5402257872846,75.7368232601416,73.5100118835413
"941",7720,17,17,2003,2019,2011,12,12,1,12,6.5,189539.849132353,187638.115509314,165984.627443137,21653.4880661765,87925.7802607843,99712.3352485294,0.522572555471933,584.684625196542,508.445367647059,43.6705504715257,43.6642156862745,73.2518592742394,73.0588235294118
"942",7730,17,17,2003,2019,2011,12,12,1,12,6.5,19361.0818294118,19170.0123196078,17880.4838460784,1289.52847352941,15307.4859044118,3862.52641519608,0.17945951636781,783.748825280112,710.553284313725,43.2443708717328,40.2083333333333,75.8834224485001,73.2647058823529
"943",7740,17,17,2003,2019,2011,12,12,1,12,6.5,30025.1997906863,29916.8516568627,27941.8732254902,1974.97843137255,28533.5569338235,1383.29472303922,0.0452606040486734,786.582805049798,688.459632352941,41.8508255555555,39.6421568627451,75.7723621409293,73.7058823529412
"944",7750,17,17,2003,2019,2011,12,12,1,12,6.5,1135381.08619853,1123120.63784167,1006187.71103775,116932.926803922,697404.099953922,425716.537887745,0.378502820091679,612.136575222217,532.252794117647,41.3986593835975,40.3235294117647,72.7364020127371,73
"945",7800,17,17,2003,2019,2011,12,12,1,12,6.5,218082.836447549,215570.499204412,202277.905095588,13292.5941088235,91943.1281794118,123627.371025,0.569936488502883,454.29030916532,394.194019607843,41.4870286401758,40.0098039215686,72.4436301227983,73.1176470588235
"946",7810,17,17,2003,2019,2011,12,12,1,12,6.5,324446.556584314,321845.018519608,301561.209677941,20283.8088416667,238545.165076961,83299.8534426471,0.258806742612199,552.310144515044,483.771274509804,40.248206532437,38.1348039215686,63.0531386953727,72.9950980392157
"947",7830,17,17,2003,2019,2011,11.9411764705882,11.9411764705882,1,12,6.50267379679144,13662.8065564617,13537.0066459447,12607.7588238859,929.247822058824,8933.97595187166,4603.03069407308,0.333380788385363,562.147840760547,513.283293226381,40.3461473167356,35.2551247771836,72.802954098709,69.9122103386809
"948",7840,17,17,2003,2019,2011,12,12,1,12,6.5,96495.2164019608,95354.6826808824,89294.286007353,6060.39667352941,41908.3390411765,53446.3436397059,0.563598565687599,512.230266490938,436.073578431373,39.7075355223531,37.593137254902,72.2267946459837,73.8725490196078
"949",7850,17,17,2003,2019,2011,11.7647058823529,11.7647058823529,1,12,6.44117647058824,14552.3716772059,14336.9813980392,12384.8612622549,1952.12013578431,8204.71029093137,6132.27110710784,0.424279300850416,489.059959150327,454.528504901961,39.5503095284345,34.9865196078431,67.1114420000827,66.1605392156863
"950",7855,9,9,2011,2019,2015,12,12,1,12,6.5,150055.344162037,148186.090442593,137313.448189815,10872.6422527778,98155.8594518519,50030.2309907407,0.336176743891863,655.480091357012,565.958287037037,41.553419869397,39.9907407407407,67.2061471833724,72.9814814814815
"951",7900,17,17,2003,2019,2011,12,12,1,12,6.5,77510.7245156863,77090.5635602941,72085.1794666667,5005.38409362745,70863.8033602941,6226.7602,0.0807296350069527,835.841517458276,731.439019607843,41.776786935475,40.1200980392157,79.4565974947113,76.4852941176471
